record_index,map_id,family_parameter_n,variables,construction,G1,G2,G3,jacobian_determinant,preimage_1_x,preimage_1_y,preimage_1_t,preimage_2_x,preimage_2_y,preimage_2_t,preimage_3_x,preimage_3_y,preimage_3_t,collision_image_1,collision_image_2,collision_image_3,collision_multiplicity,exact_jacobian_verified,exact_collision_verified,preimages_distinct,coordinate_degrees,coordinate_term_counts,map_sha256,base_map_sha256,source_generator,scope_note,source_files
3605,ACEG-T3604-c8dbc61fe301,3604,"(x,y,t)","G_3604=T_3604 o F; T_3604(u,v,w)=(u+3604,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3604,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14415/4,0,0,3,true,true,true,7|6|4,8|6|3,c8dbc61fe3016ab36e692fe5b3ecbd39f1d07a07ebed10994c8764ca09d708d7,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3606,ACEG-T3605-f5ec56b578dd,3605,"(x,y,t)","G_3605=T_3605 o F; T_3605(u,v,w)=(u+3605,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3605,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14419/4,0,0,3,true,true,true,7|6|4,8|6|3,f5ec56b578dde9309306749d75f5a4095d47ccbf308a43bd045a55808143f4b0,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3607,ACEG-T3606-68560e3dcdb0,3606,"(x,y,t)","G_3606=T_3606 o F; T_3606(u,v,w)=(u+3606,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3606,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14423/4,0,0,3,true,true,true,7|6|4,8|6|3,68560e3dcdb0f9c3cce009606920231c71cb5a7fcf952e2595a29f28fb91198d,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3608,ACEG-T3607-a93082c180ab,3607,"(x,y,t)","G_3607=T_3607 o F; T_3607(u,v,w)=(u+3607,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3607,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14427/4,0,0,3,true,true,true,7|6|4,8|6|3,a93082c180abc55fc0aeafeb5668f4fb6b2777288229cd1700fe62c03d04eeb9,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3609,ACEG-T3608-229dd7832b7e,3608,"(x,y,t)","G_3608=T_3608 o F; T_3608(u,v,w)=(u+3608,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3608,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14431/4,0,0,3,true,true,true,7|6|4,8|6|3,229dd7832b7e22884297f5fd74bc30749d81b958d22b9e93eb8fd5ef4311046f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3610,ACEG-T3609-940051b2e279,3609,"(x,y,t)","G_3609=T_3609 o F; T_3609(u,v,w)=(u+3609,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3609,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14435/4,0,0,3,true,true,true,7|6|4,8|6|3,940051b2e2799c73516dfd6ea0aa3d69fb9a2aa00cd6eb49e9f34cb65b7a6f36,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3611,ACEG-T3610-522016df395a,3610,"(x,y,t)","G_3610=T_3610 o F; T_3610(u,v,w)=(u+3610,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3610,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14439/4,0,0,3,true,true,true,7|6|4,8|6|3,522016df395a6ae951154a05f0d00838aae317febb30cc247632cdd80057b1be,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3612,ACEG-T3611-e7913b8dd67f,3611,"(x,y,t)","G_3611=T_3611 o F; T_3611(u,v,w)=(u+3611,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3611,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14443/4,0,0,3,true,true,true,7|6|4,8|6|3,e7913b8dd67fb2e1470b5f6215683b0a81e15d5bfc8ac472413023467d85c1d0,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3613,ACEG-T3612-1545dcc61432,3612,"(x,y,t)","G_3612=T_3612 o F; T_3612(u,v,w)=(u+3612,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3612,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14447/4,0,0,3,true,true,true,7|6|4,8|6|3,1545dcc61432ca09db5960b8b3b8912a757c9f925d8c169b04bad21903f0546f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3614,ACEG-T3613-3c6d0bfa1e0b,3613,"(x,y,t)","G_3613=T_3613 o F; T_3613(u,v,w)=(u+3613,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3613,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14451/4,0,0,3,true,true,true,7|6|4,8|6|3,3c6d0bfa1e0be5d1d629018b007c86c89051e977a6df1b225ee8475278c732b0,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3615,ACEG-T3614-542e60535622,3614,"(x,y,t)","G_3614=T_3614 o F; T_3614(u,v,w)=(u+3614,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3614,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14455/4,0,0,3,true,true,true,7|6|4,8|6|3,542e605356225a6d0a2323b863ae942934f8ab7d62ff12b5365fe521513f45f0,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3616,ACEG-T3615-86c34a2c69bf,3615,"(x,y,t)","G_3615=T_3615 o F; T_3615(u,v,w)=(u+3615,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3615,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14459/4,0,0,3,true,true,true,7|6|4,8|6|3,86c34a2c69bf78e301b48063c4ac1b9100d992c0fa0d981a4591716bf8e09e77,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3617,ACEG-T3616-8ed3689537a9,3616,"(x,y,t)","G_3616=T_3616 o F; T_3616(u,v,w)=(u+3616,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3616,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14463/4,0,0,3,true,true,true,7|6|4,8|6|3,8ed3689537a958f91d99f3efd7e6282a364364b587df85675cd8682c74b74763,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3618,ACEG-T3617-48b42e9b65af,3617,"(x,y,t)","G_3617=T_3617 o F; T_3617(u,v,w)=(u+3617,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3617,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14467/4,0,0,3,true,true,true,7|6|4,8|6|3,48b42e9b65afa08a1eff37949ac7fd8f2bce0c2a0676f6eab3a5c12f6d9dd666,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3619,ACEG-T3618-5c9cb6a420bd,3618,"(x,y,t)","G_3618=T_3618 o F; T_3618(u,v,w)=(u+3618,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3618,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14471/4,0,0,3,true,true,true,7|6|4,8|6|3,5c9cb6a420bdc9061e91f7d6d159ed923a00963e9db9aa1152f651001125cb89,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3620,ACEG-T3619-eb90aaa6d4dd,3619,"(x,y,t)","G_3619=T_3619 o F; T_3619(u,v,w)=(u+3619,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3619,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14475/4,0,0,3,true,true,true,7|6|4,8|6|3,eb90aaa6d4dd1c4fc6a91ed56d37cf5b495e0075866d21bbe090496d24dffd59,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3621,ACEG-T3620-c5d6f31b8517,3620,"(x,y,t)","G_3620=T_3620 o F; T_3620(u,v,w)=(u+3620,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3620,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14479/4,0,0,3,true,true,true,7|6|4,8|6|3,c5d6f31b8517a49b0c1b63d69b60a57a446ac161df000fea4f90df79627a581a,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3622,ACEG-T3621-1e40a7e50ffa,3621,"(x,y,t)","G_3621=T_3621 o F; T_3621(u,v,w)=(u+3621,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3621,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14483/4,0,0,3,true,true,true,7|6|4,8|6|3,1e40a7e50ffa2b5f4d2ab3a08641fea50a36c2ab686a143e4b91af3fd45b82c0,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3623,ACEG-T3622-af29489bc9b0,3622,"(x,y,t)","G_3622=T_3622 o F; T_3622(u,v,w)=(u+3622,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3622,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14487/4,0,0,3,true,true,true,7|6|4,8|6|3,af29489bc9b0147af1077e91fefb75329f2eb43154caf760cca0dc28da0fe447,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3624,ACEG-T3623-666579072c31,3623,"(x,y,t)","G_3623=T_3623 o F; T_3623(u,v,w)=(u+3623,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3623,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14491/4,0,0,3,true,true,true,7|6|4,8|6|3,666579072c311638b8abdc282e5e0f672d5ce29b21d2a4aa05c66ae7cb1254c7,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3625,ACEG-T3624-46a602c72fbf,3624,"(x,y,t)","G_3624=T_3624 o F; T_3624(u,v,w)=(u+3624,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3624,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14495/4,0,0,3,true,true,true,7|6|4,8|6|3,46a602c72fbf44fed37d58c065b1619b199982e97a9678c4cffb6e13747459ec,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3626,ACEG-T3625-1c3742363189,3625,"(x,y,t)","G_3625=T_3625 o F; T_3625(u,v,w)=(u+3625,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3625,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14499/4,0,0,3,true,true,true,7|6|4,8|6|3,1c3742363189701ce500b9b16f7e52ed96adc6c18f433c2f490454a7806b6b4f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3627,ACEG-T3626-ac6360f41665,3626,"(x,y,t)","G_3626=T_3626 o F; T_3626(u,v,w)=(u+3626,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3626,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14503/4,0,0,3,true,true,true,7|6|4,8|6|3,ac6360f4166519b6c9d4cee30d74a1acb326410ef8b8229576a4de11a770629e,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3628,ACEG-T3627-bc11d9692c37,3627,"(x,y,t)","G_3627=T_3627 o F; T_3627(u,v,w)=(u+3627,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3627,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14507/4,0,0,3,true,true,true,7|6|4,8|6|3,bc11d9692c37c90a415deb82cad74e695459a7fa51e990925b1547c396df1803,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3629,ACEG-T3628-3416164af5d1,3628,"(x,y,t)","G_3628=T_3628 o F; T_3628(u,v,w)=(u+3628,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3628,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14511/4,0,0,3,true,true,true,7|6|4,8|6|3,3416164af5d11ed7f32b30cd247006eacce1014a762edfa585582640a0874f4d,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3630,ACEG-T3629-d3e9344a12a4,3629,"(x,y,t)","G_3629=T_3629 o F; T_3629(u,v,w)=(u+3629,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3629,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14515/4,0,0,3,true,true,true,7|6|4,8|6|3,d3e9344a12a47a212f5fbc4f71567e83813cbfc808c06e23906ecf3756fbe8d1,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3631,ACEG-T3630-4a051175beff,3630,"(x,y,t)","G_3630=T_3630 o F; T_3630(u,v,w)=(u+3630,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3630,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14519/4,0,0,3,true,true,true,7|6|4,8|6|3,4a051175beff8e157120f5524272f6173895e1dfa1fc6c1d114526df6669403c,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3632,ACEG-T3631-1c916fdfc97c,3631,"(x,y,t)","G_3631=T_3631 o F; T_3631(u,v,w)=(u+3631,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3631,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14523/4,0,0,3,true,true,true,7|6|4,8|6|3,1c916fdfc97c43aa6f566db204a9fa82ff9f61f6fb80f255f2ff1db9a6044b73,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3633,ACEG-T3632-5936af96d8f2,3632,"(x,y,t)","G_3632=T_3632 o F; T_3632(u,v,w)=(u+3632,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3632,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14527/4,0,0,3,true,true,true,7|6|4,8|6|3,5936af96d8f2dd03b01231113348baaf2e96b8443b86b319bec36609da4278ed,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
3634,ACEG-T3633-40065ce45470,3633,"(x,y,t)","G_3633=T_3633 o F; T_3633(u,v,w)=(u+3633,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 3633,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,14531/4,0,0,3,true,true,true,7|6|4,8|6|3,40065ce45470ba0cbf932e8b3b7f7395d26eb8426b714c15d637ff11e87f5620,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
